# t, x, y, z, qx, qy, qz
1.73, 0.666295699047111, -0.021631098143762736, 0., 0., 0., 0.3629186725475545
1.74, 0.6662043291274097, -0.024822287386252202, 0., 0., 0., 0.3715974665846356
1.75, 0.6660565223629077, -0.027926201837413893, 0., 0., 0., 0.3786083077050461
1.76, 0.6658543199254263, -0.030926928181668166, 0., 0., 0., 0.3839643972496217
1.77, 0.6656008096233937, -0.033808627835410644, 0., 0., 0., 0.38768799766180817
1.78, 0.6653000883508715, -0.036555759558880775, 0., 0., 0., 0.3898086258808131
1.79, 0.6649571938253965, -0.03915331475920645, 0., 0., 0., 0.39036153540536017
1.8, 0.6645780064401281, -0.041587055535654206, 0., 0., 0., 0.38938646653307124
1.81, 0.6641691239182818, -0.04384374460458649, 0., 0., 0., 0.386926623731185
1.82, 0.6637377132294777, -0.04591135618866971, 0., 0., 0., 0.3830278320628921
1.83, 0.663291345706093, -0.04777925782873714, 0., 0., 0., 0.3777378269792432
1.84, 0.662837822309825, -0.049438354819137977, 0., 0., 0., 0.37110563979168537
1.85, 0.6623849964312327, -0.05088119139939851, 0., 0., 0., 0.36318105167082476
1.86, 0.6619406014245468, -0.05210200568524993, 0., 0., 0., 0.3540140998013095
1.87, 0.6615120893363838, -0.05309673827348191, 0., 0., 0., 0.3436546288813167
1.8800000000000001, 0.6611064861005721, -0.0538629971984763, 0., 0., 0., 0.33215188869833984
1.8900000000000001, 0.6607302670077111, -0.054399984200257094, 0., 0., 0., 0.31955418380431105
1.9000000000000001, 0.6603892546947221, -0.05470838891884562, 0., 0., 0., 0.3059085845130744
1.9100000000000001, 0.6600885404265427, -0.054790258594327165, 0., 0., 0., 0.29126071001408327
1.92, 0.6598324280756059, -0.05464885114218844, 0., 0., 0., 0.27565459465972925
1.93, 0.6596243993259919, -0.05428847921364886, 0., 0., 0., 0.25913264852285045
1.94, 0.6594670977470185, -0.053714352130126916, 0., 0., 0., 0.24173572261424484
1.95, 0.6593623291175114, -0.05293242161019676, 0., 0., 0., 0.22350328917009538
1.96, 0.6593110751757357, -0.05194923608019758, 0., 0., 0., 0.20447374734225676
1.97, 0.6593135180671792, -0.05077180722282918, 0., 0., 0., 0.1846848649653493
1.98, 0.6593690729916459, -0.04940749134893447, 0., 0., 0., 0.16417436739162988
1.99, 0.6594764268813509, -0.04786388723477495, 0., 0., 0., 0.14298068427507943
2.0, 0.6596335813225094, -0.0461487512784867, 0., 0., 0., 0.12114386395648108
2.0100000000000002, 0.6598378983270231, -0.04426993020124742, 0., 0., 0., 0.09870666179399978
2.02, 0.6600861479418144, -0.04223531104148114, 0., 0., 0., 0.07571580216084295
2.0300000000000002, 0.6603745570343185, -0.04005278784480234, 0., 0., 0., 0.0522234024148767
2.04, 0.660698858904478, -0.03773024421380186, 0., 0., 0., 0.028288529368785065
2.05, 0.6610543436426519, -0.035275550723845334, 0., 0., 0., 0.003978833344822937
2.06, 0.6614359093789766, -0.03269657610789316, 0., 0., 0., -0.020627828641954515
2.07, 0.6618381147543587, -0.030001211040710615, 0., 0., 0., -0.04544190926531045
2.08, 0.6622552330880965, -0.027197403288817087, 0., 0., 0., -0.07036099805929853
2.09, 0.6626813088228541, -0.024293202917773912, 0., 0., 0., -0.09526916696613286
2.1, 0.6631102168934362, -0.021296816146264965, 0., 0., 0., -0.12003705928385304
2.11, 0.6635357256883815, -0.01821666629316727, 0., 0., 0., -0.14452293010967818
2.12, 0.6639515642473357, -0.015061460069090482, 0., 0., 0., -0.1685747812571934
2.13, 0.664351494254729, -0.011840257211622764, 0., 0., 0., -0.19203361494345714
2.14, 0.664729387241981, -0.008562541153210087, 0., 0., 0., -0.21473766864459926
2.15, 0.6650793071860032, -0.005238288048982635, 0., 0., 0., -0.23652731802198187
2.16, 0.6653955983816595, -0.0018780310949784312, 0., 0., 0., -0.25725019001371
2.17, 0.6656729780635358, 0.001507083337346866, 0., 0., 0., -0.2767659590740406
2.18, 0.6659066327571205, 0.004905251596022423, 0., 0., 0., -0.29495033331046594
2.19, 0.6660923167598597, 0.008303984802563317, 0., 0., 0., -0.3116978697798717
2.2, 0.666226450509854, 0.011690101323877777, 0., 0., 0., -0.3269234529717615
2.21, 0.6663062159316303, 0.015049743819067145, 0., 0., 0., -0.34056247790559535
2.22, 0.6663296452096706, 0.018368424608214733, 0., 0., 0., -0.3525699408424037
2.23, 0.6662956989036366, 0.02163110232549897, 0., 0., 0., -0.36291874273604047
2.24, 0.6662043289697137, 0.024822291618025343, 0., 0., 0., -0.37159752996493006
2.25, 0.6660565221793839, 0.02792620603530809, 0., 0., 0., -0.37860836465542164
2.2600000000000002, 0.6658543197099606, 0.03092693228024361, 0., 0., 0., -0.38396444818533076
2.27, 0.6656008093741084, 0.033808631784888805, 0., 0., 0., -0.3876880430182211
2.2800000000000002, 0.6653000880690452, 0.03655576332268195, 0., 0., 0., -0.3898086660999489
2.29, 0.6649571935145477, 0.03915331831179531, 0., 0., 0., -0.3903615709253846
2.3000000000000003, 0.6645780061052488, 0.04158705886065864, 0., 0., 0., -0.389386497780338
2.31, 0.6641691235652104, 0.04384374769315698, 0., 0., 0., -0.3869266511144194
2.32, 0.6637377128643975, 0.045911359038053386, 0., 0., 0., -0.3830278559691394
2.33, 0.6632913453351423, 0.047779260441041776, 0., 0., 0., -0.37773784777125413
2.34, 0.662837821938807, 0.04943835720026599, 0., 0., 0., -0.37110565780644716
2.35, 0.6623849960654109, 0.05088119355813388, 0., 0., 0., -0.36318106721898796
2.36, 0.6619406010685146, 0.052102007632481184, 0., 0., 0., -0.35401411316730874
2.37, 0.6615120889939935, 0.0530967400215484, 0., 0., 0., -0.3436546403240033
2.38, 0.6611064857749129, 0.05386299876062338, 0., 0., 0., -0.33215189845199705
2.39, 0.6607302667011253, 0.05439998559018962, 0., 0., 0., -0.3195541920799246
2.4, 0.6603892544088489, 0.0547083901503672, 0., 0., 0., -0.3059085914997777
2.41, 0.6600885401623813, 0.0547902596810556, 0., 0., 0., -0.2912607158806969
2.42, 0.6598324278335906, 0.05464885209733672, 0., 0., 0., -0.2756545995563423
2.43, 0.6596243991060734, 0.0542884800498626, 0., 0., 0., -0.2591326525823972
2.44, 0.659467097548745, 0.05371435285936948, 0., 0., 0., -0.24173572595405107
2.45, 0.659362328940109, 0.052932422243674226, 0., 0., 0., -0.22350329189335616
2.46, 0.6593110750181821, 0.05194923662831627, 0., 0., 0., -0.20447374953944805
2.47, 0.6593135179282711, 0.050771807695179264, 0., 0., 0., -0.18468486671554424
2.48, 0.6593690728700585, 0.0494074917542944, 0., 0., 0., -0.16417436876372923
2.49, 0.6594764267756894, 0.047863887581131186, 0., 0., 0., -0.1429806853289378
2.5, 0.6596335812313515, 0.04614875157306553, 0., 0., 0., -0.12114386474394652
2.5100000000000002, 0.659837898248955, 0.04426993045055437, 0., 0., 0., -0.09870666235985011
2.52, 0.660086147875458, 0.04223531125134611, 0., 0., 0., -0.07571580254363817
2.5300000000000002, 0.6603745569783535, 0.04005278802042761, 0., 0., 0., -0.052223402647723495
2.54, 0.6606988588576573, 0.037730244359811344, 0., 0., 0., -0.028288529480019788
2.5500000000000003, 0.6610543436038125, 0.035275550844333495, 0., 0., 0., -0.003978833358619387
2.56, 0.661435909347046, 0.03269657620647334, 0., 0., 0., 0.020627828705041245
2.57, 0.6618381147283589, 0.03000121112056062, 0., 0., 0., 0.04544190938787322
2.58, 0.6622552330671436, 0.02719740335272228, 0., 0., 0., 0.0703609982266623
2.59, 0.6626813088061568, 0.024293202968168552, 0., 0., 0., 0.09526916716598481
2.6, 0.6631102168802929, 0.021296816185269744, 0., 0., 0., 0.12003705950592564
2.61, 0.6635357256781752, 0.018216666322623688, 0., 0., 0., 0.14452293034547667
2.62, 0.6639515642395287, 0.015061460090592796, 0., 0., 0., 0.1685747814997543
2.63, 0.6643514942488572, 0.011840257226546334, 0., 0., 0., 0.19203361518714368
2.64, 0.6647293872376472, 0.008562541162737806, 0., 0., 0., 0.21473766888491852
2.65, 0.6650793071828711, 0.0052382880541283145, 0., 0., 0., 0.23652731825542672
2.66, 0.6653955983794475, 0.0018780310966068844, 0., 0., 0., 0.25725019023762585
2.67, 0.6656729780620106, -0.0015070833385004063, 0., 0., 0., 0.2767659592864961
2.68, 0.6659066327560916, -0.0049052515993357375, 0., 0., 0., 0.2949503335101429
2.69, 0.6660923167591739, -0.008303984807513097, 0., 0., 0., 0.31169786996596793
2.7, 0.6662264505093904, -0.011690101330026076, 0., 0., 0., 0.3269234531438983
2.71, 0.6663062159312956, -0.015049743826050439, 0., 0., 0., 0.34056247806373857
2.72, 0.6663296452093946, -0.018368424615733327, 0., 0., 0., 0.35256994098678973
2.73, 0.6662956989033687, -0.021631102333308026, 0., 0., 0., 0.3629187428671131
2.74, 0.6662043289694192, -0.024822291625927927, 0., 0., 0., 0.37159753008328916
2.75, 0.6660565221790412, -0.027926206043147328, 0., 0., 0., 0.3786083647617729
2.7600000000000002, 0.6658543197095581, -0.030926932287897464, 0., 0., 0., 0.38396444828045034
2.77, 0.6656008093736429, -0.033808631792264315, 0., 0., 0., 0.38768804310292165
2.7800000000000002, 0.6653000880685189, -0.036555763329710625, 0., 0., 0., 0.38980866617505583
2.79, 0.6649571935139672, -0.03915331831842956, 0., 0., 0., 0.3903615709917161
2.8000000000000003, 0.6645780061046234, -0.041587058866867824, 0., 0., 0., 0.3893864978386905
2.81, 0.664169123564551, -0.043843747698924705, 0., 0., 0., 0.386926651165556
2.82, 0.6637377128637157, -0.045911359043374456, 0., 0., 0., 0.3830278560137829
2.83, 0.6632913453344497, -0.04777926044592006, 0., 0., 0., 0.3777378478100823
2.84, 0.6628378219381141, -0.0494383572047126, 0., 0., 0., 0.3711056578400887
2.85, 0.6623849960647278, -0.050881193562165215, 0., 0., 0., 0.363181067248023
2.86, 0.6619406010678498, -0.05210200763611751, 0., 0., 0., 0.3540141131922693
2.87, 0.6615120889933541, -0.05309674002481281, 0., 0., 0., 0.34365464034537185
2.88, 0.6611064857743048, -0.05386299876354062, 0., 0., 0., 0.33215189847021115
2.89, 0.6607302667005528, -0.054399985592785256, 0., 0., 0., 0.31955419209537883
2.9, 0.660389254408315, -0.05470839015266699, 0., 0., 0., 0.30590859151282507
2.91, 0.660088540161888, -0.054790259683085006, 0., 0., 0., 0.2912607158916531
2.92, 0.6598324278331387, -0.054648852099120404, 0., 0., 0., 0.2756545995654865
2.93, 0.6596243991056626, -0.05428848005142417, 0., 0., 0., 0.25913265258997786
2.94, 0.6594670975483748, -0.05371435286073131, 0., 0., 0., 0.2417357259602884
2.95, 0.6593623289397776, -0.05293242224485719, 0., 0., 0., 0.22350329189844173
2.96, 0.6593110750178879, -0.05194923662933983, 0., 0., 0., 0.2044737495435507
2.97, 0.6593135179280116, -0.050771807696061357, 0., 0., 0., 0.18468486671881268
2.98, 0.6593690728698315, -0.04940749175505141, 0., 0., 0., 0.1641743687662916
2.99, 0.659476426775492, -0.04786388758177804, 0., 0., 0., 0.1429806853309065
3.0, 0.6596335812311813, -0.04614875157361565, 0., 0., 0., 0.12114386474541713
3.0100000000000002, 0.6598378982488092, -0.04426993045101988, 0., 0., 0., 0.09870666236090622
3.02, 0.6600861478753342, -0.04223531125173803, 0., 0., 0., 0.07571580254435309
3.0300000000000002, 0.660374556978249, -0.040052788020755535, 0., 0., 0., 0.05222340264815771
3.04, 0.6606988588575698, -0.037730244360084084, 0., 0., 0., 0.02828852948022824
3.0500000000000003, 0.6610543436037399, -0.03527555084455851, 0., 0., 0., 0.0039788333586452335
3.06, 0.6614359093469864, -0.03269657620665744, 0., 0., 0., -0.02062782870515905
3.0700000000000003, 0.6618381147283103, -0.03000121112070961, 0., 0., 0., -0.04544190938810345
3.08, 0.6622552330671044, -0.027197403352841616, 0., 0., 0., -0.07036099822697481
3.09, 0.6626813088061256, -0.024293202968262657, 0., 0., 0., -0.09526916716635797
3.1, 0.6631102168802683, -0.021296816185342602, 0., 0., 0., -0.12003705950634028
3.11, 0.6635357256781561, -0.018216666322678706, 0., 0., 0., -0.14452293034591696
3.12, 0.6639515642395142, -0.015061460090632958, 0., 0., 0., -0.16857478150020722
3.13, 0.6643514942488462, -0.01184025722657421, 0., 0., 0., -0.19203361518759865
3.14, 0.6647293872376392, -0.0085625411627556, 0., 0., 0., -0.2147376688853673
3.15, 0.6650793071828652, -0.0052382880541379274, 0., 0., 0., -0.2365273182558626
