Time,Displacement Z Node 48
57.9,-2.62E-17
57.91,-2.64E-17
57.92,-2.65E-17
57.93,-2.66E-17
57.94,-2.68E-17
57.95,-2.69E-17
57.96,-2.71E-17
57.97,-2.71E-17
57.98,-2.71E-17
57.99,-2.72E-17
58,-2.74E-17
58.01,-2.74E-17
58.02,-2.75E-17
58.03,-2.75E-17
58.04,-2.74E-17
58.05,-2.75E-17
58.06,-2.75E-17
58.07,-2.77E-17
58.08,-2.79E-17
58.09,-2.78E-17
58.1,-2.78E-17
58.11,-2.78E-17
58.12,-2.77E-17
58.13,-2.77E-17
58.14,-2.78E-17
58.15,-2.79E-17
58.16,-2.80E-17
58.17,-2.80E-17
58.18,-2.80E-17
58.19,-2.79E-17
58.2,-2.78E-17
58.21,-2.76E-17
58.22,-2.75E-17
58.23,-2.74E-17
58.24,-2.72E-17
58.25,-2.71E-17
58.26,-2.70E-17
58.27,-2.69E-17
58.28,-2.67E-17
58.29,-2.65E-17
58.3,-2.63E-17
58.31,-2.61E-17
58.32,-2.59E-17
58.33,-2.56E-17
58.34,-2.53E-17
58.35,-2.51E-17
58.36,-2.50E-17
58.37,-2.50E-17
58.38,-2.49E-17
58.39,-2.47E-17
58.4,-2.46E-17
58.41,-2.44E-17
58.42,-2.42E-17
58.43,-2.40E-17
58.44,-2.37E-17
58.45,-2.34E-17
58.46,-2.32E-17
58.47,-2.29E-17
58.48,-2.28E-17
58.49,-2.26E-17
58.5,-2.25E-17
58.51,-2.22E-17
58.52,-2.21E-17
58.53,-2.19E-17
58.54,-2.18E-17
58.55,-2.17E-17
58.56,-2.15E-17
58.57,-2.14E-17
58.58,-2.14E-17
58.59,-2.14E-17
58.6,-2.14E-17
58.61,-2.14E-17
58.62,-2.14E-17
58.63,-2.15E-17
58.64,-2.16E-17
58.65,-2.15E-17
58.66,-2.15E-17
58.67,-2.15E-17
58.68,-2.14E-17
58.69,-2.14E-17
58.7,-2.13E-17
58.71,-2.13E-17
58.72,-2.12E-17
58.73,-2.11E-17
58.74,-2.09E-17
58.75,-2.09E-17
58.76,-2.07E-17
58.77,-2.05E-17
58.78,-2.04E-17
58.79,-2.03E-17
58.8,-2.01E-17
58.81,-2.01E-17
58.82,-2.01E-17
58.83,-2.00E-17
58.84,-1.99E-17
58.85,-1.99E-17
58.86,-1.98E-17
58.87,-1.96E-17
58.88,-1.95E-17
58.89,-1.92E-17
58.9,-1.90E-17
58.91,-1.88E-17
58.92,-1.86E-17
58.93,-1.83E-17
58.94,-1.79E-17
58.95,-1.76E-17
58.96,-1.74E-17
58.97,-1.71E-17
58.98,-1.68E-17
58.99,-1.65E-17
59,-1.60E-17
59.01,-1.55E-17
59.02,-1.53E-17
59.03,-1.50E-17
59.04,-1.46E-17
59.05,-1.44E-17
59.06,-1.42E-17
59.07,-1.40E-17
59.08,-1.37E-17
59.09,-1.35E-17
59.1,-1.33E-17
59.11,-1.30E-17
59.12,-1.28E-17
59.13,-1.25E-17
59.14,-1.22E-17
59.15,-1.20E-17
59.16,-1.18E-17
59.17,-1.15E-17
59.18,-1.13E-17
59.19,-1.11E-17
59.2,-1.08E-17
59.21,-1.05E-17
59.22,-1.02E-17
59.23,-1.01E-17
59.24,-1.00E-17
59.25,-1.00E-17
59.26,-9.86E-18
59.27,-9.69E-18
59.28,-9.67E-18
59.29,-9.66E-18
59.3,-9.70E-18
59.31,-9.76E-18
59.32,-9.67E-18
59.33,-9.58E-18
59.34,-9.60E-18
59.35,-9.55E-18
59.36,-9.44E-18
59.37,-9.37E-18
59.38,-9.34E-18
59.39,-9.30E-18
59.4,-9.18E-18
59.41,-8.98E-18
59.42,-8.74E-18
59.43,-8.53E-18
59.44,-8.41E-18
59.45,-8.24E-18
59.46,-8.00E-18
59.47,-7.85E-18
59.48,-7.70E-18
59.49,-7.37E-18
59.5,-7.08E-18
59.51,-6.97E-18
59.52,-6.91E-18
59.53,-6.75E-18
59.54,-6.52E-18
59.55,-6.27E-18
59.56,-6.02E-18
59.57,-5.78E-18
59.58,-5.52E-18
59.59,-5.30E-18
59.6,-5.08E-18
59.61,-4.80E-18
59.62,-4.47E-18
59.63,-4.16E-18
59.64,-3.79E-18
59.65,-3.37E-18
59.66,-2.95E-18
59.67,-2.52E-18
59.68,-2.14E-18
59.69,-1.84E-18
59.7,-1.49E-18
59.71,-1.08E-18
59.72,-7.48E-19
59.73,-4.92E-19
59.74,-2.58E-19
59.75,-1.25E-21
59.76,2.42E-19
59.77,3.66E-19
59.78,4.32E-19
59.79,6.33E-19
59.8,9.33E-19
59.81,1.13E-18
59.82,1.22E-18
59.83,1.32E-18
59.84,1.43E-18
59.85,1.56E-18
59.86,1.71E-18
59.87,1.91E-18
59.88,2.16E-18
59.89,2.38E-18
59.9,2.46E-18
59.91,2.49E-18
59.92,2.64E-18
59.93,2.86E-18
59.94,2.95E-18
59.95,2.97E-18
59.96,2.93E-18
59.97,2.83E-18
59.98,2.73E-18
59.99,2.69E-18
60,2.66E-18
60.01,2.59E-18
60.02,2.56E-18
60.03,2.60E-18
60.04,2.65E-18
60.05,2.64E-18
60.06,2.67E-18
60.07,2.76E-18
60.08,2.81E-18
60.09,2.92E-18
60.1,3.15E-18
60.11,3.29E-18
60.12,3.33E-18
60.13,3.41E-18
60.14,3.57E-18
60.15,3.76E-18
60.16,4.01E-18
60.17,4.24E-18
60.18,4.38E-18
60.19,4.52E-18
60.2,4.69E-18
60.21,4.80E-18
60.22,4.86E-18
60.23,4.94E-18
60.24,5.08E-18
60.25,5.29E-18
60.26,5.54E-18
60.27,5.81E-18
60.28,6.08E-18
60.29,6.23E-18
60.3,6.38E-18
60.31,6.68E-18
60.32,7.03E-18
60.33,7.37E-18
60.34,7.64E-18
60.35,7.86E-18
60.36,8.06E-18
60.37,8.35E-18
60.38,8.66E-18
60.39,8.91E-18
60.4,9.07E-18
60.41,9.21E-18
60.42,9.37E-18
60.43,9.50E-18
60.44,9.56E-18
60.45,9.55E-18
60.46,9.53E-18
60.47,9.50E-18
60.48,9.51E-18
60.49,9.53E-18
60.5,9.40E-18
60.51,9.29E-18
60.52,9.31E-18
60.53,9.36E-18
60.54,9.36E-18
60.55,9.42E-18
60.56,9.61E-18
60.57,9.80E-18
60.58,9.85E-18
60.59,9.78E-18
60.6,9.71E-18
60.61,9.64E-18
60.62,9.60E-18
60.63,9.58E-18
60.64,9.47E-18
60.65,9.27E-18
60.66,9.08E-18
60.67,8.93E-18
60.68,8.75E-18
60.69,8.66E-18
60.7,8.66E-18
60.71,8.60E-18
60.72,8.47E-18
60.73,8.33E-18
60.74,8.15E-18
60.75,8.03E-18
60.76,8.03E-18
60.77,8.07E-18
60.78,8.13E-18
60.79,8.26E-18
60.8,8.48E-18
60.81,8.66E-18
60.82,8.76E-18
60.83,8.89E-18
60.84,9.06E-18
60.85,9.15E-18
60.86,9.20E-18
60.87,9.22E-18
60.88,9.13E-18
60.89,9.05E-18
60.9,9.08E-18
60.91,9.17E-18
60.92,9.28E-18
60.93,9.39E-18
60.94,9.51E-18
60.95,9.60E-18
60.96,9.60E-18
60.97,9.63E-18
60.98,9.71E-18
60.99,9.78E-18
61,9.89E-18
61.01,1.01E-17
61.02,1.03E-17
61.03,1.04E-17
61.04,1.06E-17
61.05,1.08E-17
61.06,1.09E-17
61.07,1.10E-17
61.08,1.11E-17
61.09,1.11E-17
61.1,1.10E-17
61.11,1.06E-17
61.12,1.02E-17
61.13,1.01E-17
61.14,1.00E-17
61.15,9.90E-18
61.16,9.72E-18
61.17,9.48E-18
61.18,9.18E-18
61.19,8.97E-18
61.2,8.92E-18
61.21,8.83E-18
61.22,8.59E-18
61.23,8.41E-18
61.24,8.34E-18
61.25,8.26E-18
61.26,8.18E-18
61.27,8.13E-18
61.28,8.04E-18
61.29,7.85E-18
61.3,7.68E-18
61.31,7.56E-18
61.32,7.37E-18
61.33,7.08E-18
61.34,6.79E-18
61.35,6.59E-18
61.36,6.39E-18
61.37,6.13E-18
61.38,5.79E-18
61.39,5.46E-18
61.4,5.30E-18
61.41,5.19E-18
61.42,5.04E-18
61.43,4.99E-18
61.44,5.05E-18
61.45,5.01E-18
61.46,4.93E-18
61.47,4.93E-18
61.48,4.91E-18
61.49,4.87E-18
61.5,4.91E-18
61.51,5.00E-18
61.52,4.97E-18
61.53,4.85E-18
61.54,4.83E-18
61.55,4.91E-18
61.56,4.90E-18
61.57,4.86E-18
61.58,4.90E-18
61.59,4.89E-18
61.6,4.75E-18
61.61,4.59E-18
61.62,4.46E-18
61.63,4.36E-18
61.64,4.23E-18
61.65,4.09E-18
61.66,4.03E-18
61.67,4.12E-18
61.68,4.21E-18
61.69,4.22E-18
61.7,4.14E-18
61.71,4.05E-18
61.72,4.02E-18
61.73,3.95E-18
61.74,3.75E-18
61.75,3.62E-18
61.76,3.54E-18
61.77,3.28E-18
61.78,2.97E-18
61.79,2.75E-18
61.8,2.54E-18
61.81,2.33E-18
61.82,2.18E-18
61.83,2.07E-18
61.84,1.91E-18
61.85,1.58E-18
61.86,1.13E-18
61.87,6.81E-19
61.88,2.48E-19
61.89,-1.05E-19
61.9,-3.00E-19
61.91,-5.14E-19
61.92,-7.96E-19
61.93,-1.04E-18
61.94,-1.28E-18
61.95,-1.53E-18
61.96,-1.78E-18
61.97,-2.02E-18
61.98,-2.31E-18
61.99,-2.73E-18
62,-3.16E-18
62.01,-3.41E-18
62.02,-3.59E-18
62.03,-3.83E-18
62.04,-4.00E-18
62.05,-4.12E-18
62.06,-4.33E-18
62.07,-4.58E-18
62.08,-4.91E-18
62.09,-5.32E-18
62.1,-5.62E-18
62.11,-5.80E-18
62.12,-5.98E-18
62.13,-6.12E-18
62.14,-6.21E-18
62.15,-6.36E-18
62.16,-6.52E-18
62.17,-6.53E-18
62.18,-6.52E-18
62.19,-6.55E-18
62.2,-6.59E-18
62.21,-6.75E-18
62.22,-6.95E-18
62.23,-7.02E-18
62.24,-7.09E-18
62.25,-7.20E-18
62.26,-7.24E-18
62.27,-7.34E-18
62.28,-7.53E-18
62.29,-7.74E-18
62.3,-8.03E-18
62.31,-8.23E-18
62.32,-8.23E-18
62.33,-8.38E-18
62.34,-8.66E-18
62.35,-8.78E-18
62.36,-8.98E-18
62.37,-9.33E-18
62.38,-9.62E-18
62.39,-9.91E-18
62.4,-1.01E-17
62.41,-1.02E-17
62.42,-1.02E-17
62.43,-1.04E-17
62.44,-1.07E-17
62.45,-1.12E-17
62.46,-1.15E-17
62.47,-1.18E-17
62.48,-1.21E-17
62.49,-1.23E-17
62.5,-1.26E-17
62.51,-1.30E-17
62.52,-1.34E-17
62.53,-1.39E-17
62.54,-1.42E-17
62.55,-1.45E-17
62.56,-1.48E-17
62.57,-1.51E-17
62.58,-1.54E-17
62.59,-1.56E-17
62.6,-1.59E-17
62.61,-1.63E-17
62.62,-1.65E-17
62.63,-1.67E-17
62.64,-1.69E-17
62.65,-1.73E-17
62.66,-1.76E-17
62.67,-1.78E-17
62.68,-1.80E-17
62.69,-1.81E-17
62.7,-1.82E-17
62.71,-1.85E-17
62.72,-1.87E-17
62.73,-1.90E-17
62.74,-1.93E-17
62.75,-1.95E-17
62.76,-1.99E-17
62.77,-2.03E-17
62.78,-2.05E-17
62.79,-2.06E-17
62.8,-2.07E-17
62.81,-2.08E-17
62.82,-2.08E-17
62.83,-2.07E-17
62.84,-2.06E-17
62.85,-2.04E-17
62.86,-2.05E-17
62.87,-2.07E-17
62.88,-2.08E-17
62.89,-2.08E-17
62.9,-2.09E-17
62.91,-2.10E-17
62.92,-2.09E-17
62.93,-2.10E-17
62.94,-2.11E-17
62.95,-2.13E-17
62.96,-2.14E-17
62.97,-2.15E-17
62.98,-2.16E-17
62.99,-2.18E-17
63,-2.20E-17
63.01,-2.22E-17
63.02,-2.22E-17
63.03,-2.24E-17
63.04,-2.25E-17
63.05,-2.26E-17
63.06,-2.25E-17
63.07,-2.25E-17
63.08,-2.27E-17
63.09,-2.30E-17
63.1,-2.32E-17
63.11,-2.33E-17
63.12,-2.35E-17
63.13,-2.36E-17
63.14,-2.39E-17
63.15,-2.42E-17
63.16,-2.44E-17
63.17,-2.46E-17
63.18,-2.47E-17
63.19,-2.50E-17
63.2,-2.53E-17
63.21,-2.55E-17
63.22,-2.57E-17
63.23,-2.61E-17
63.24,-2.64E-17
63.25,-2.67E-17
63.26,-2.70E-17
63.27,-2.71E-17
63.28,-2.72E-17
63.29,-2.72E-17
63.3,-2.73E-17
63.31,-2.75E-17
63.32,-2.76E-17
63.33,-2.77E-17
63.34,-2.78E-17
63.35,-2.78E-17
63.36,-2.79E-17
63.37,-2.81E-17
63.38,-2.83E-17
63.39,-2.83E-17
63.4,-2.85E-17
63.41,-2.85E-17
63.42,-2.85E-17
63.43,-2.86E-17
63.44,-2.87E-17
63.45,-2.88E-17
63.46,-2.89E-17
63.47,-2.88E-17
63.48,-2.88E-17
63.49,-2.88E-17
63.5,-2.88E-17
63.51,-2.88E-17
63.52,-2.89E-17
63.53,-2.87E-17
63.54,-2.85E-17
63.55,-2.84E-17
63.56,-2.83E-17
63.57,-2.83E-17
63.58,-2.81E-17
63.59,-2.80E-17
63.6,-2.79E-17
63.61,-2.79E-17
63.62,-2.80E-17
63.63,-2.80E-17
63.64,-2.81E-17
63.65,-2.82E-17
63.66,-2.82E-17
63.67,-2.82E-17
63.68,-2.83E-17
63.69,-2.83E-17
63.7,-2.83E-17
63.71,-2.83E-17
63.72,-2.83E-17
63.73,-2.83E-17
63.74,-2.84E-17
63.75,-2.85E-17
63.76,-2.84E-17
63.77,-2.85E-17
63.78,-2.85E-17
63.79,-2.86E-17
63.8,-2.88E-17
63.81,-2.89E-17
63.82,-2.89E-17
63.83,-2.89E-17
63.84,-2.89E-17
63.85,-2.89E-17
63.86,-2.89E-17
63.87,-2.91E-17
63.88,-2.93E-17
63.89,-2.94E-17
63.9,-2.94E-17
63.91,-2.95E-17
63.92,-2.97E-17
63.93,-2.98E-17
63.94,-2.98E-17
63.95,-2.97E-17
63.96,-2.97E-17
63.97,-2.95E-17
63.98,-2.95E-17
63.99,-2.96E-17
64,-2.97E-17
64.01,-2.97E-17
64.02,-2.97E-17
64.03,-2.96E-17
64.04,-2.95E-17
64.05,-2.94E-17
64.06,-2.93E-17
64.07,-2.93E-17
64.08,-2.92E-17
64.09,-2.90E-17
64.1,-2.89E-17
64.11,-2.88E-17
64.12,-2.87E-17
64.13,-2.85E-17
64.14,-2.84E-17
64.15,-2.83E-17
64.16,-2.83E-17
64.17,-2.81E-17
64.18,-2.79E-17
64.19,-2.77E-17
64.2,-2.75E-17
64.21,-2.75E-17
64.22,-2.75E-17
64.23,-2.73E-17
64.24,-2.72E-17
64.25,-2.70E-17
64.26,-2.68E-17
64.27,-2.66E-17
64.28,-2.63E-17
64.29,-2.62E-17
64.3,-2.61E-17
64.31,-2.59E-17
64.32,-2.56E-17
64.33,-2.53E-17
64.34,-2.52E-17
64.35,-2.53E-17
64.36,-2.53E-17
64.37,-2.52E-17
64.38,-2.53E-17
64.39,-2.54E-17
64.4,-2.53E-17
64.41,-2.51E-17
64.42,-2.51E-17
64.43,-2.52E-17
64.44,-2.53E-17
64.45,-2.52E-17
64.46,-2.49E-17
64.47,-2.46E-17
64.48,-2.45E-17
64.49,-2.45E-17
64.5,-2.45E-17
64.51,-2.44E-17
64.52,-2.43E-17
64.53,-2.42E-17
64.54,-2.41E-17
64.55,-2.40E-17
64.56,-2.39E-17
64.57,-2.40E-17
64.58,-2.39E-17
64.59,-2.37E-17
64.6,-2.36E-17
64.61,-2.35E-17
64.62,-2.33E-17
64.63,-2.31E-17
64.64,-2.30E-17
64.65,-2.29E-17
64.66,-2.28E-17
64.67,-2.25E-17
64.68,-2.22E-17
64.69,-2.19E-17
64.7,-2.15E-17
64.71,-2.12E-17
64.72,-2.09E-17
64.73,-2.06E-17
64.74,-2.03E-17
64.75,-1.99E-17
64.76,-1.96E-17
64.77,-1.94E-17
64.78,-1.91E-17
64.79,-1.90E-17
64.8,-1.88E-17
64.81,-1.86E-17
64.82,-1.84E-17
64.83,-1.81E-17
64.84,-1.78E-17
64.85,-1.74E-17
64.86,-1.72E-17
64.87,-1.70E-17
64.88,-1.67E-17
64.89,-1.65E-17
64.9,-1.62E-17
64.91,-1.59E-17
64.92,-1.56E-17
64.93,-1.52E-17
64.94,-1.47E-17
64.95,-1.44E-17
64.96,-1.40E-17
64.97,-1.36E-17
64.98,-1.34E-17
64.99,-1.32E-17
65,-1.30E-17
65.01,-1.28E-17
65.02,-1.27E-17
65.03,-1.26E-17
65.04,-1.24E-17
65.05,-1.22E-17
65.06,-1.20E-17
65.07,-1.18E-17
65.08,-1.17E-17
65.09,-1.16E-17
65.1,-1.14E-17
65.11,-1.12E-17
65.12,-1.10E-17
65.13,-1.08E-17
65.14,-1.07E-17
65.15,-1.05E-17
65.16,-1.03E-17
65.17,-1.01E-17
65.18,-9.84E-18
65.19,-9.53E-18
65.2,-9.36E-18
65.21,-9.35E-18
65.22,-9.33E-18
65.23,-9.23E-18
65.24,-9.08E-18
65.25,-8.88E-18
65.26,-8.67E-18
65.27,-8.54E-18
65.28,-8.39E-18
65.29,-8.17E-18
65.3,-7.91E-18
65.31,-7.63E-18
65.32,-7.41E-18
65.33,-7.17E-18
65.34,-6.85E-18
65.35,-6.58E-18
65.36,-6.41E-18
65.37,-6.17E-18
65.38,-5.82E-18
65.39,-5.45E-18
65.4,-5.07E-18
65.41,-4.68E-18
65.42,-4.34E-18
65.43,-4.07E-18
65.44,-3.75E-18
65.45,-3.34E-18
65.46,-2.99E-18
65.47,-2.73E-18
65.48,-2.50E-18
65.49,-2.33E-18
65.5,-2.13E-18
65.51,-1.84E-18
65.52,-1.48E-18
65.53,-1.08E-18
65.54,-7.40E-19
65.55,-5.87E-19
65.56,-4.14E-19
65.57,-1.19E-19
65.58,1.72E-19
65.59,4.41E-19
65.6,6.48E-19
65.61,8.37E-19
65.62,1.09E-18
65.63,1.27E-18
65.64,1.33E-18
65.65,1.45E-18
65.66,1.59E-18
65.67,1.70E-18
65.68,1.89E-18
65.69,2.05E-18
65.7,2.06E-18
65.71,1.94E-18
65.72,1.92E-18
65.73,2.05E-18
65.74,2.21E-18
65.75,2.30E-18
65.76,2.37E-18
65.77,2.49E-18
65.78,2.54E-18
65.79,2.55E-18
65.8,2.65E-18
65.81,2.85E-18
65.82,3.08E-18
65.83,3.34E-18
65.84,3.56E-18
65.85,3.69E-18
65.86,3.76E-18
65.87,3.89E-18
65.88,4.04E-18
65.89,4.12E-18
65.9,4.18E-18
65.91,4.29E-18
65.92,4.40E-18
65.93,4.46E-18
65.94,4.53E-18
65.95,4.69E-18
65.96,5.02E-18
65.97,5.34E-18
65.98,5.53E-18
65.99,5.70E-18
66,5.93E-18
66.01,6.19E-18
66.02,6.42E-18
66.03,6.65E-18
66.04,6.88E-18
66.05,7.17E-18
66.06,7.50E-18
66.07,7.81E-18
66.08,8.07E-18
66.09,8.33E-18
66.1,8.66E-18
66.11,8.92E-18
66.12,9.05E-18
66.13,9.10E-18
66.14,9.05E-18
66.15,9.08E-18
66.16,9.29E-18
66.17,9.47E-18
66.18,9.56E-18
66.19,9.72E-18
66.2,9.90E-18
66.21,1.00E-17
66.22,1.01E-17
66.23,1.02E-17
66.24,1.03E-17
66.25,1.05E-17
66.26,1.05E-17
66.27,1.05E-17
66.28,1.05E-17
66.29,1.05E-17
66.3,1.05E-17
66.31,1.05E-17
66.32,1.05E-17
66.33,1.06E-17
66.34,1.07E-17
66.35,1.06E-17
66.36,1.06E-17
66.37,1.06E-17
66.38,1.05E-17
66.39,1.03E-17
66.4,1.03E-17
66.41,1.03E-17
66.42,1.03E-17
66.43,1.03E-17
66.44,1.03E-17
66.45,1.03E-17
66.46,1.02E-17
66.47,1.03E-17
66.48,1.04E-17
66.49,1.05E-17
66.5,1.06E-17
66.51,1.05E-17
66.52,1.04E-17
66.53,1.03E-17
66.54,1.03E-17
66.55,1.03E-17
66.56,1.05E-17
66.57,1.06E-17
66.58,1.07E-17
66.59,1.09E-17
66.6,1.10E-17
66.61,1.09E-17
66.62,1.09E-17
66.63,1.09E-17
66.64,1.09E-17
66.65,1.09E-17
66.66,1.08E-17
66.67,1.09E-17
66.68,1.11E-17
66.69,1.12E-17
66.7,1.13E-17
66.71,1.15E-17
66.72,1.17E-17
66.73,1.18E-17
66.74,1.18E-17
66.75,1.19E-17
66.76,1.19E-17
66.77,1.18E-17
66.78,1.17E-17
66.79,1.17E-17
66.8,1.18E-17
66.81,1.18E-17
66.82,1.17E-17
66.83,1.17E-17
66.84,1.17E-17
66.85,1.16E-17
66.86,1.15E-17
66.87,1.14E-17
66.88,1.13E-17
66.89,1.12E-17
66.9,1.11E-17
66.91,1.09E-17
66.92,1.07E-17
66.93,1.06E-17
66.94,1.05E-17
66.95,1.05E-17
66.96,1.04E-17
66.97,1.01E-17
66.98,9.84E-18
66.99,9.62E-18
67,9.31E-18
67.01,9.00E-18
67.02,8.84E-18
67.03,8.71E-18
67.04,8.48E-18
67.05,8.20E-18
67.06,8.01E-18
67.07,7.94E-18
67.08,7.89E-18
67.09,7.80E-18
67.1,7.67E-18
67.11,7.48E-18
67.12,7.27E-18
67.13,7.05E-18
67.14,6.81E-18
67.15,6.64E-18
67.16,6.67E-18
67.17,6.78E-18
67.18,6.76E-18
67.19,6.63E-18
67.2,6.47E-18
67.21,6.38E-18
67.22,6.28E-18
67.23,6.15E-18
67.24,6.10E-18
67.25,6.03E-18
67.26,5.79E-18
67.27,5.53E-18
67.28,5.35E-18
67.29,5.12E-18
67.3,4.94E-18
67.31,4.93E-18
67.32,4.93E-18
67.33,4.82E-18
67.34,4.64E-18
67.35,4.50E-18
67.36,4.50E-18
67.37,4.46E-18
67.38,4.32E-18
67.39,4.33E-18
67.4,4.37E-18
67.41,4.28E-18
67.42,4.14E-18
67.43,3.95E-18
67.44,3.73E-18
67.45,3.63E-18
67.46,3.54E-18
67.47,3.31E-18
67.48,3.10E-18
67.49,2.99E-18
67.5,2.84E-18
67.51,2.56E-18
67.52,2.20E-18
67.53,1.88E-18
67.54,1.59E-18
67.55,1.34E-18
67.56,1.12E-18
67.57,7.32E-19
67.58,2.57E-19
67.59,-1.47E-20
67.6,-8.63E-20
67.61,-2.27E-19
67.62,-5.42E-19
67.63,-8.46E-19
67.64,-1.09E-18
67.65,-1.36E-18
67.66,-1.57E-18
67.67,-1.77E-18
67.68,-2.14E-18
67.69,-2.50E-18
67.7,-2.77E-18
67.71,-3.07E-18
67.72,-3.38E-18
67.73,-3.67E-18
67.74,-4.02E-18
67.75,-4.34E-18
67.76,-4.65E-18
67.77,-5.07E-18
67.78,-5.48E-18
67.79,-5.92E-18
67.8,-6.40E-18
67.81,-6.67E-18
67.82,-6.84E-18
67.83,-7.12E-18
67.84,-7.42E-18
67.85,-7.69E-18
67.86,-7.87E-18
67.87,-7.91E-18
67.88,-7.99E-18
67.89,-8.17E-18
67.9,-8.41E-18
67.91,-8.77E-18
67.92,-9.05E-18
67.93,-9.16E-18
67.94,-9.35E-18
67.95,-9.56E-18
67.96,-9.67E-18
67.97,-9.76E-18
67.98,-9.93E-18
67.99,-1.01E-17
68,-1.03E-17
68.01,-1.04E-17
68.02,-1.06E-17
68.03,-1.08E-17
68.04,-1.10E-17
68.05,-1.13E-17
68.06,-1.15E-17
68.07,-1.17E-17
68.08,-1.17E-17
68.09,-1.17E-17
68.1,-1.18E-17
68.11,-1.20E-17
68.12,-1.22E-17
68.13,-1.23E-17
68.14,-1.26E-17
68.15,-1.27E-17
68.16,-1.28E-17
68.17,-1.31E-17
68.18,-1.34E-17
68.19,-1.36E-17
68.2,-1.40E-17
68.21,-1.45E-17
68.22,-1.48E-17
68.23,-1.50E-17
68.24,-1.52E-17
68.25,-1.57E-17
68.26,-1.62E-17
68.27,-1.67E-17
68.28,-1.72E-17
68.29,-1.75E-17
68.3,-1.78E-17
68.31,-1.82E-17
68.32,-1.85E-17
68.33,-1.88E-17
68.34,-1.92E-17
68.35,-1.98E-17
68.36,-2.01E-17
68.37,-2.03E-17
68.38,-2.06E-17
68.39,-2.10E-17
68.4,-2.14E-17
68.41,-2.18E-17
68.42,-2.23E-17
68.43,-2.27E-17
68.44,-2.31E-17
68.45,-2.35E-17
68.46,-2.39E-17
68.47,-2.42E-17
68.48,-2.45E-17
68.49,-2.50E-17
68.5,-2.55E-17
68.51,-2.59E-17
68.52,-2.62E-17
68.53,-2.65E-17
68.54,-2.68E-17
68.55,-2.70E-17
68.56,-2.73E-17
68.57,-2.76E-17
68.58,-2.79E-17
68.59,-2.82E-17
68.6,-2.84E-17
68.61,-2.85E-17
68.62,-2.86E-17
68.63,-2.86E-17
68.64,-2.87E-17
68.65,-2.87E-17
68.66,-2.89E-17
68.67,-2.91E-17
68.68,-2.92E-17
68.69,-2.93E-17
68.7,-2.94E-17
68.71,-2.94E-17
68.72,-2.94E-17
68.73,-2.96E-17
68.74,-2.99E-17
68.75,-3.02E-17
68.76,-3.03E-17
68.77,-3.02E-17
68.78,-3.05E-17
68.79,-3.07E-17
68.8,-3.10E-17
68.81,-3.13E-17
68.82,-3.15E-17
68.83,-3.17E-17
68.84,-3.18E-17
68.85,-3.19E-17
68.86,-3.21E-17
68.87,-3.24E-17
68.88,-3.27E-17
68.89,-3.29E-17
68.9,-3.31E-17
68.91,-3.34E-17
68.92,-3.37E-17
68.93,-3.40E-17
68.94,-3.43E-17
68.95,-3.47E-17
68.96,-3.52E-17
68.97,-3.55E-17
68.98,-3.58E-17
68.99,-3.61E-17
69,-3.65E-17
69.01,-3.69E-17
69.02,-3.72E-17
69.03,-3.75E-17
69.04,-3.79E-17
69.05,-3.83E-17
69.06,-3.85E-17
69.07,-3.88E-17
69.08,-3.91E-17
69.09,-3.93E-17
69.1,-3.95E-17
69.11,-3.97E-17
69.12,-3.99E-17
69.13,-4.02E-17
69.14,-4.05E-17
69.15,-4.06E-17
69.16,-4.08E-17
69.17,-4.09E-17
69.18,-4.11E-17
69.19,-4.13E-17
69.2,-4.13E-17
69.21,-4.13E-17
69.22,-4.14E-17
69.23,-4.13E-17
69.24,-4.13E-17
69.25,-4.14E-17
69.26,-4.14E-17
69.27,-4.15E-17
69.28,-4.17E-17
69.29,-4.16E-17
69.3,-4.13E-17
69.31,-4.12E-17
69.32,-4.11E-17
69.33,-4.11E-17
69.34,-4.12E-17
69.35,-4.12E-17
69.36,-4.12E-17
69.37,-4.12E-17
69.38,-4.11E-17
69.39,-4.12E-17
69.4,-4.13E-17
69.41,-4.15E-17
69.42,-4.16E-17
69.43,-4.15E-17
69.44,-4.14E-17
69.45,-4.14E-17
69.46,-4.14E-17
69.47,-4.14E-17
69.48,-4.16E-17
69.49,-4.16E-17
69.5,-4.16E-17
69.51,-4.17E-17
69.52,-4.16E-17
69.53,-4.15E-17
69.54,-4.16E-17
69.55,-4.19E-17
69.56,-4.21E-17
69.57,-4.24E-17
69.58,-4.26E-17
69.59,-4.27E-17
69.6,-4.29E-17
69.61,-4.33E-17
69.62,-4.37E-17
69.63,-4.39E-17
69.64,-4.41E-17
69.65,-4.43E-17
69.66,-4.44E-17
69.67,-4.43E-17
69.68,-4.42E-17
69.69,-4.44E-17
69.7,-4.45E-17
69.71,-4.45E-17
69.72,-4.46E-17
69.73,-4.47E-17
69.74,-4.47E-17
69.75,-4.45E-17
69.76,-4.44E-17
69.77,-4.44E-17
69.78,-4.45E-17
69.79,-4.46E-17
69.8,-4.46E-17
69.81,-4.45E-17
69.82,-4.44E-17
69.83,-4.44E-17
69.84,-4.45E-17
69.85,-4.46E-17
69.86,-4.46E-17
69.87,-4.46E-17
69.88,-4.46E-17
69.89,-4.45E-17
69.9,-4.43E-17
69.91,-4.42E-17
